id,time,IaAB,IbAB,IcAB
40165,401650,6.950392e+03,6.885252e+03,8.275331e+01
40166,401660,6.950400e+03,6.885260e+03,8.275331e+01
40167,401670,6.950400e+03,6.885260e+03,8.275331e+01
40168,401680,6.950400e+03,6.885260e+03,8.275331e+01
40169,401690,6.950400e+03,6.885260e+03,8.275331e+01
40170,401700,6.950400e+03,6.885260e+03,8.275331e+01
40171,401710,6.950407e+03,6.885268e+03,8.275331e+01
40172,401720,6.950407e+03,6.885268e+03,8.275331e+01
40173,401730,6.950407e+03,6.885268e+03,8.275331e+01
40174,401740,6.950407e+03,6.885268e+03,8.275331e+01
40175,401750,6.950407e+03,6.885268e+03,8.275331e+01
40176,401760,6.950415e+03,6.885275e+03,8.275331e+01
40177,401770,6.950415e+03,6.885275e+03,8.275331e+01
40178,401780,6.950415e+03,6.885275e+03,8.275331e+01
40179,401790,6.950415e+03,6.885275e+03,8.275331e+01
40180,401800,6.950415e+03,6.885275e+03,8.275331e+01
40181,401810,6.950422e+03,6.885282e+03,8.275331e+01
40182,401820,6.950422e+03,6.885282e+03,8.275331e+01
40183,401830,6.950422e+03,6.885282e+03,8.275331e+01
40184,401840,6.950422e+03,6.885282e+03,8.275331e+01
40185,401850,6.950422e+03,6.885282e+03,8.275331e+01
40186,401860,6.950429e+03,6.885289e+03,8.275331e+01
40187,401870,6.950429e+03,6.885289e+03,8.275331e+01
40188,401880,6.950429e+03,6.885289e+03,8.275331e+01
40189,401890,6.950429e+03,6.885289e+03,8.275331e+01
40190,401900,6.950429e+03,6.885289e+03,8.275331e+01
40191,401910,6.950436e+03,6.885296e+03,8.275330e+01
40192,401920,6.950436e+03,6.885296e+03,8.275330e+01
40193,401930,6.950436e+03,6.885296e+03,8.275330e+01
40194,401940,6.950436e+03,6.885296e+03,8.275330e+01
40195,401950,6.950436e+03,6.885296e+03,8.275330e+01
40196,401960,6.950442e+03,6.885302e+03,8.275330e+01
40197,401970,6.950442e+03,6.885302e+03,8.275330e+01
40198,401980,6.950442e+03,6.885302e+03,8.275330e+01
40199,401990,6.950442e+03,6.885302e+03,8.275330e+01
40200,402000,6.950442e+03,6.885302e+03,8.275330e+01
40201,402010,6.950448e+03,6.885308e+03,8.275330e+01
40202,402020,6.950448e+03,6.885308e+03,8.275330e+01
40203,402030,6.950448e+03,6.885308e+03,8.275330e+01
40204,402040,6.950448e+03,6.885308e+03,8.275330e+01
40205,402050,6.950448e+03,6.885308e+03,8.275330e+01
40206,402060,6.950454e+03,6.885314e+03,8.275330e+01
